Country,Subject Descriptor,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Estimates Start After
Marshall Islands,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-2.42,6.03,5.334,2.738,0.21,-0.272,3.595,1.676,3.993,-2.351,-1.769,7.056,0.539,2.963,2.847,-0.515,-0.616,2.039,3.621,2.468,2.323,2017
Marshall Islands,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.108,0.11,0.109,0.112,0.117,0.127,0.129,0.133,0.14,0.147,0.154,0.155,0.155,0.168,0.176,0.187,0.192,0.185,0.181,0.196,0.222,0.23,2017
Marshall Islands,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"2,185.537","2,199.801","2,148.98","2,195.083","2,309.828","2,546.271","2,576.426","2,630.462","2,740.614","2,849.332","2,978.24","2,958.77","2,962.443","3,180.495","3,302.319","3,497.434","3,590.891","3,444.55","3,361.153","3,624.337","4,040.291","4,113.477",2016
Marshall Islands,"Inflation, average consumer prices",Index,,Source: National Statistics Office Latest actual data: 2016/17 Harmonized prices: No Frequency of source data: Quarterly Base year: 2002/03. Base Year is 2003 Quarter 1 Primary domestic currency: U.S. dollar Data last updated: 08/2018,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100.497,102.523,106.097,111.67,114.614,131.434,132.062,134.396,141.591,147.737,150.471,152.123,148.721,146.479,146.527,148.512,2017
Marshall Islands,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.016,3.486,5.253,2.637,14.675,0.478,1.768,5.353,4.341,1.851,1.098,-2.236,-1.508,0.033,1.355,2017
Marshall Islands,Volume of imports of goods and services,Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,Volume of exports of goods and services,Percent change,,Source: National Statistics Office Latest actual data: 2016/17 Base year: 2004/05 Methodology used to derive volumes: Other Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Other Oil coverage: Other Valuation of exports: Other Valuation of imports: Other Primary domestic currency: U.S. dollar Data last updated: 08/2018,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-4.534,18.138,0.265,-14.477,37.544,0.879,3.57,2.781,-12.766,17.363,-25.873,-3.389,1.648,7.371,23.36,15.767,12.122,-1.429,-6.837,9.503,-14.292,16.459,-3.459,2017
Marshall Islands,Unemployment rate,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,Population,Persons,Millions,Source: National Statistics Office Latest actual data: 2016 Primary domestic currency: U.S. dollar Data last updated: 08/2018,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.049,0.05,0.051,0.051,0.051,0.05,0.05,0.05,0.051,0.051,0.052,0.052,0.052,0.053,0.053,0.053,0.054,0.054,0.054,0.054,0.055,0.056,2016
Marshall Islands,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8.907,18.489,27.048,27.934,34.368,38.784,44.54,46.862,44.993,43.287,41.188,41.605,40.229,37.156,35.255,36.369,32.323,35.108,34.309,30.042,25.508,23.404,2017
Mauritania,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1.772,5.874,-3.061,9.82,5.819,-4.045,2.778,7.713,-0.43,2.009,0.665,5.979,5.747,8.969,18.869,2.818,1.08,-1.042,4.774,4.704,5.795,6.09,5.58,0.362,1.82,3.461,2.468,2014
Mauritania,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.213,1.39,1.464,1.25,1.316,1.415,1.443,1.402,1.371,1.406,1.294,1.296,1.324,1.563,1.831,2.184,3.041,3.331,3.947,3.67,4.33,5.176,5.234,5.724,5.391,4.832,4.686,4.935,5.2,2014
Mauritania,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,608.102,677.983,694.818,576.823,590.49,617.47,611.881,578.045,549.551,547.431,489.512,476.237,472.953,542.357,617.684,716.665,"1,029.675","1,097.211","1,265.27","1,145.919","1,318.068","1,536.198","1,515.414","1,618.217","1,488.788","1,303.868","1,235.215","1,271.332","1,309.989",2014
Mauritania,"Inflation, average consumer prices",Index,,Source: National Statistics Office Latest actual data: 2017 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Mauritanian ouguiya Data last updated: 08/2018,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,39.354,41.569,45.785,50.076,52.143,55.555,58.156,60.846,65.732,68.411,70.637,73.967,76.849,80.808,89.186,100,106.241,113.948,122.438,125.054,132.885,140.441,147.326,153.413,159.2,159.974,162.329,166.012,172.339,2017
Mauritania,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.629,10.142,9.37,4.128,6.544,4.681,4.625,8.032,4.074,3.254,4.715,3.896,5.152,10.368,12.126,6.241,7.254,7.45,2.137,6.262,5.686,4.902,4.131,3.772,0.486,1.472,2.269,3.811,2017
Mauritania,Volume of imports of goods and services,Percent change,,"Source: Central Bank Latest actual data: 2016 Base year: 2005 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: Other Oil coverage: Primary or unrefined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Mauritanian ouguiya Data last updated: 08/2018",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-5,8.4,-12.9,-8.7,17.14,2.71,3.606,-0.653,-4.704,12.138,-3.38,-9.556,8.139,17.265,14.516,6.682,16.627,1.465,0.221,12.698,10.978,15.321,36.778,8.971,-13.294,17.178,-5.356,3.781,2016
Mauritania,Volume of exports of goods and services,Percent change,,"Source: Central Bank Latest actual data: 2016 Base year: 2005 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: Other Oil coverage: Primary or unrefined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Mauritanian ouguiya Data last updated: 08/2018",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-2.3,-7.1,12.4,-19,10.348,-0.085,-12.203,-6.115,6.176,-1.766,-3.574,-9.274,-11.134,17.342,9.213,36.27,0.474,2.532,-7.536,14.015,3.356,10.125,-3.939,-0.949,2.006,-2.576,19.771,8.437,2016
Mauritania,Unemployment rate,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,Population,Persons,Millions,Source: National Statistics Office Latest actual data: 2014 Primary domestic currency: Mauritanian ouguiya Data last updated: 08/2018,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.996,2.05,2.108,2.167,2.228,2.292,2.358,2.425,2.495,2.568,2.643,2.72,2.8,2.882,2.965,3.047,2.953,3.036,3.119,3.202,3.285,3.369,3.454,3.537,3.621,3.706,3.794,3.881,3.97,2014
Mauritania,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,234.394,231.72,204.396,177.943,170.865,154.844,82.591,73.425,77.883,89.693,80.593,71.628,73.534,70.584,80.361,98.61,100.011,96.574,97.518,2017
Mauritius,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",-10.06,5.882,5.497,0.384,4.775,6.876,9.742,10.163,6.791,4.465,7.187,4.435,6.513,5.082,4.136,4.288,5.588,5.687,6.072,2.611,8.192,3.214,1.627,5.984,4.299,1.453,4.514,5.727,5.387,3.315,4.377,4.077,3.496,3.36,3.745,3.553,3.838,3.809,3.931,2017
Mauritius,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",1.225,1.163,1.116,1.182,1.094,1.107,1.495,1.893,2.196,2.256,2.706,2.977,3.352,3.455,3.835,4.38,4.529,4.253,4.296,4.536,4.869,4.817,5.055,6.073,6.869,6.775,7.029,8.15,9.99,9.129,10.004,11.518,11.669,12.13,12.803,11.692,12.232,13.329,14.033,2017
Mauritius,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","1,268.107","1,186.583","1,124.4","1,179.733","1,080.41","1,085.141","1,454.116","1,827.431","2,104.548","2,146.046","2,555.86","2,781.631","3,091.412","3,148.796","3,446.307","3,902.222","3,993.479","3,703.632","3,701.865","3,859.149","4,102.593","4,026.943","4,196.429","5,005.417","5,626.004","5,516.198","5,695.975","6,574.664","8,030.052","7,318.126","8,000.376","9,197.043","9,291.236","9,637.016","10,151.727","9,258.563","9,678.965","10,504.468","11,014.942",2016
Mauritius,"Inflation, average consumer prices",Index,,Source: National Statistics Office Latest actual data: 2017 Harmonized prices: No. Data refer to calendar years Frequency of source data: Monthly Base year: 2000 Primary domestic currency: Mauritian rupee Data last updated: 08/2018,20.114,25.434,28.838,30.987,32.699,35.42,36.956,37.222,38.562,43.81,48.5,54.716,56.28,64.884,69.643,73.84,78.678,84.053,89.775,95.953,100,105.391,112.151,116.559,122.042,128.048,139.482,151.794,166.564,170.755,175.756,187.227,194.439,201.332,207.81,210.48,212.538,220.332,231.544,2017
Mauritius,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",33.04,26.45,13.384,7.452,5.525,8.321,4.336,0.719,3.6,13.61,10.705,12.817,2.857,15.288,7.335,6.026,6.553,6.831,6.808,6.882,4.217,5.391,6.414,3.931,4.703,4.921,8.93,8.827,9.731,2.516,2.929,6.526,3.852,3.545,3.218,1.285,0.978,3.667,5.089,2017
Mauritius,Volume of imports of goods and services,Percent change,,Source: Central Bank Latest actual data: 2017. Preliminary data Base year: 2005. Oil deflators on 2000 base year. Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Deflate by GEE-provided deflators. Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Low valued; Re-exports; Re-imports Oil coverage: Secondary or refined products; Other Valuation of exports: Free on board (FOB) Valuation of imports: FOB Primary domestic currency: Mauritian rupee Data last updated: 08/2018,3.718,-9.542,-9.009,-2.728,6.045,35.866,11.73,15.791,35.018,2.119,9.365,9.365,9.365,9.365,5.037,8.911,9.875,23.148,25.868,11.669,-3.771,3.566,6.95,4.077,10.856,8.825,8.609,11.547,4.209,-10.669,7.132,4.972,3.375,4.471,4.995,4.191,4.799,3.261,5.205,2017
Mauritius,Volume of exports of goods and services,Percent change,,Source: Central Bank Latest actual data: 2017. Preliminary data Base year: 2005. Oil deflators on 2000 base year. Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Deflate by GEE-provided deflators. Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Low valued; Re-exports; Re-imports Oil coverage: Secondary or refined products; Other Valuation of exports: Free on board (FOB) Valuation of imports: FOB Primary domestic currency: Mauritian rupee Data last updated: 08/2018,7.741,-1.58,2.309,5.243,2.529,12.837,20.291,26.344,10.916,7.009,0.45,0.45,0.45,0.45,7.554,7.225,21.06,20.645,22.048,19.356,22.078,11.945,3.778,4,1.132,5.392,1.772,4.989,2.946,-11.982,12.086,9.321,3.124,-4.413,12.201,-7.169,-1.305,1.367,0.517,2017
Mauritius,Unemployment rate,Percent of total labor force,,Source: National Statistics Office Latest actual data: 2016. Preliminary data Employment type: Harmonized ILO definition Primary domestic currency: Mauritian rupee Data last updated: 08/2018,n/a,n/a,20.563,19.721,17.623,15.306,10.941,5.963,3.888,3.6,2.824,2.732,3.342,3.939,4.492,5.116,5.785,6.561,6.888,7.698,6.501,6.8,7.2,7.698,8.395,9.567,9.081,8.522,7.222,7.328,7.8,7.9,8.1,8,7.8,7.9,7.3,7.1,7.096,2016
Mauritius,Population,Persons,Millions,Source: National Statistics Office Latest actual data: 2016 Primary domestic currency: Mauritian rupee Data last updated: 08/2018,0.966,0.98,0.993,1.002,1.012,1.021,1.028,1.036,1.043,1.051,1.059,1.07,1.084,1.097,1.113,1.122,1.134,1.148,1.16,1.175,1.187,1.196,1.205,1.213,1.221,1.228,1.234,1.24,1.244,1.247,1.25,1.252,1.256,1.259,1.261,1.263,1.264,1.269,1.274,2016
Mauritius,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,57.345,59.758,64.067,65.685,61.109,61.445,61.155,49.622,50.66,56.9,57.064,57.172,56.6,59.103,62.033,65.357,66.052,63.977,63.946,2018
Mexico,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",9.482,8.526,-0.521,-3.486,3.411,2.188,-3.079,1.722,1.283,4.106,5.176,4.215,3.541,2.738,4.941,-6.291,6.773,6.847,5.164,2.754,4.942,-0.404,-0.04,1.446,3.921,2.308,4.495,2.291,1.144,-5.286,5.118,3.663,3.642,1.354,2.804,3.288,2.898,2.041,2.193,2017
Mexico,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",228.606,293.61,213.077,173.714,204.86,217.388,150.513,165.058,201.926,246.079,290.402,348.139,403.733,500.795,527.811,360.096,410.973,500.416,526.522,600.225,707.909,756.693,772.11,729.335,782.243,877.477,975.383,"1,052.697","1,109.987",900.047,"1,057.801","1,180.487","1,201.094","1,274.444","1,314.569","1,170.567","1,077.782","1,151.045","1,199.264",2017
Mexico,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","3,295.891","4,135.806","2,934.847","2,341.273","2,703.332","2,810.06","1,906.82","2,050.329","2,459.992","2,940.086","3,335.464","3,927.96","4,479.321","5,467.155","5,672.01","3,810.928","4,286.479","5,148.07","5,346.19","6,019.94","7,016.24","7,409.679","7,465.916","6,964.629","7,383.023","8,189.161","8,997.269","9,588.507","9,973.021","7,975.422","9,258.198","10,204.512","10,261.045","10,764.334","10,980.985","9,673.643","8,814.52","9,318.823","9,614.276",2017
Mexico,"Inflation, average consumer prices",Index,,"Source: National Statistics Office Latest actual data: 2017 Harmonized prices: No Frequency of source data: Monthly Base year: 2010. Note: 100 = Dec. 16-31, 2010. Thus looking at monthly data there will be no period equal to 100. Primary domestic currency: Mexican peso Data last updated: 09/2018",0.076,0.098,0.155,0.314,0.519,0.819,1.527,3.543,7.564,9.071,11.488,14.085,16.271,17.859,19.107,25.806,34.67,41.811,48.466,56.495,61.854,65.792,69.106,72.251,75.643,78.661,81.519,84.754,89.102,93.821,97.719,101.046,105.201,109.204,113.596,116.688,119.98,127.23,133.294,2017
Mexico,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",26.471,27.911,59.166,101.806,65.449,57.78,86.454,131.962,113.501,19.918,26.65,22.608,15.517,9.763,6.986,35.062,34.35,20.597,15.916,16.565,9.486,6.367,5.037,4.551,4.694,3.99,3.633,3.969,5.13,5.296,4.155,3.405,4.112,3.805,4.022,2.721,2.822,6.042,4.766,2017
Mexico,Volume of imports of goods and services,Percent change,,Source: National Statistics Office Latest actual data: 2016 Base year: 1997 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Oil coverage: Primary or unrefined products; Secondary or refined products Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Mexican peso Data last updated: 09/2018,33.9,18.868,-35.687,-36.991,18.457,12.37,-7.596,3.625,36.702,18.438,19.498,15.283,19.864,16.033,18.096,-15.942,17.478,23.113,14.804,11.513,20.297,-0.841,1.208,2.511,6.483,5.379,8.686,4.826,3.281,-15.949,17.055,5.618,5.417,2.118,5.919,5.919,2.924,6.468,4.358,2016
Mexico,Volume of exports of goods and services,Percent change,,Source: National Statistics Office Latest actual data: 2016 Base year: 1997 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Oil coverage: Primary or unrefined products; Secondary or refined products Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Mexican peso Data last updated: 09/2018,-5.4,11.34,22.636,14.187,5.837,-4.463,4.557,9.472,5.674,5.76,5.079,5.111,4.953,9.268,8.795,20.198,15.448,9.385,7.396,5.43,11.567,-0.521,0.396,1.907,9.87,6.315,7.811,1.974,-1.017,-10.855,22.362,7.713,6.525,1.371,6.982,8.414,3.49,3.82,4.716,2016
Mexico,Unemployment rate,Percent of total labor force,,Source: National Statistics Office Latest actual data: 2017 Employment type: National definition Primary domestic currency: Mexican peso Data last updated: 09/2018,1.2,0.9,4.2,6.1,5.6,4.4,4.3,3.883,3.542,2.925,2.742,2.692,2.83,3.43,3.7,6.23,5.45,3.73,3.16,2.5,2.2,2.768,2.978,3.4,3.919,3.478,3.528,3.61,3.888,5.329,5.272,5.171,4.892,4.903,4.823,4.348,3.883,3.421,3.491,2017
Mexico,Population,Persons,Millions,Source: National Population Statistics Office (CONAPO) Latest actual data: 2017 Primary domestic currency: Mexican peso Data last updated: 09/2018,69.361,70.992,72.603,74.197,75.781,77.361,78.934,80.503,82.084,83.698,87.065,88.631,90.133,91.601,93.055,94.49,95.877,97.205,98.485,99.706,100.896,102.122,103.418,104.72,105.952,107.151,108.409,109.787,111.299,112.853,114.256,115.683,117.054,118.395,119.713,121.006,122.273,123.518,124.738,2017
